iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
ARG,South America,Argentina,2021-07-31,4929764.0,10356.0,12950.714,105721.0,135.0,305.286,108321.883,227.553,284.567,2323.011,2.966,6.708,0.92,,,,,,,,,19766030.0,71232.0,436.56,1.573,87484.0,1.932,0.136,7.4,tests performed,33142999.0,25771893.0,7370515.0,596.0,274853.0,365336.0,72.83,56.63,16.2,0.0,8028.0,200140.0,0.44,74.1,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-08-01,4935847.0,6083.0,12747.429,105772.0,51.0,293.0,108455.545,133.662,280.1,2324.132,1.121,6.438,0.92,3913.0,85.98,,,,,,,19810830.0,44800.0,437.549,0.989,86562.0,1.912,0.137,7.3,tests performed,33310434.0,25845731.0,7464107.0,601.0,167435.0,370126.0,73.19,56.79,16.4,0.0,8133.0,192741.0,0.424,74.09,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-08-02,4947030.0,11183.0,12551.429,106045.0,273.0,277.143,108701.27,245.724,275.793,2330.131,5.999,6.09,0.92,3819.0,83.915,,,,,,,19918031.0,107201.0,439.917,2.368,86550.0,1.912,0.135,7.4,tests performed,33727753.0,26022723.0,7704430.0,605.0,417319.0,371491.0,74.11,57.18,16.93,0.0,8163.0,183108.0,0.402,74.06,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-08-03,4961880.0,14850.0,12279.0,106447.0,402.0,299.286,109027.569,326.3,269.807,2338.964,8.833,6.576,0.92,3767.0,82.772,,,,,,,20027246.0,109215.0,442.329,2.412,88686.0,1.959,0.131,7.6,tests performed,34135998.0,26231258.0,7904137.0,608.0,408245.0,368620.0,75.01,57.64,17.37,0.0,8100.0,183954.0,0.404,74.03,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-08-04,4975616.0,13736.0,11972.286,106747.0,300.0,275.0,109329.391,301.822,263.067,2345.556,6.592,6.043,0.92,3748.0,82.355,,,,,,,20133517.0,106271.0,444.676,2.347,90241.0,1.993,0.129,7.8,tests performed,34553597.0,26410112.0,8142874.0,616.0,417599.0,362539.0,75.92,58.03,17.89,0.0,7966.0,173150.0,0.38,74.01,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-08-05,4989402.0,13786.0,11925.286,107023.0,276.0,272.857,109632.311,302.92,262.035,2351.62,6.065,5.995,0.91,3714.0,81.608,,,,,,,20241492.0,107975.0,447.061,2.385,92928.0,2.052,0.124,8.1,tests performed,34984178.0,26563634.0,8419927.0,622.0,430581.0,363316.0,76.87,58.37,18.5,0.0,7983.0,161848.0,0.356,73.97,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-08-06,5002951.0,13549.0,11934.714,107213.0,190.0,232.429,109930.024,297.713,262.242,2355.795,4.175,5.107,0.91,3657.0,80.355,,,,,,,20356460.0,114968.0,449.6,2.539,94523.0,2.088,0.121,8.3,tests performed,35398332.0,26694783.0,8702923.0,631.0,414154.0,361455.0,77.78,58.66,19.12,0.0,7942.0,149360.0,0.328,73.94,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-08-07,5012754.0,9803.0,11855.714,107302.0,89.0,225.857,110145.425,215.402,260.506,2357.751,1.956,4.963,0.9,3646.0,80.114,,,,,,,20424245.0,67785.0,451.098,1.497,94031.0,2.077,0.12,8.3,tests performed,35676586.0,26767341.0,8908608.0,642.0,278254.0,361941.0,78.39,58.82,19.57,0.0,7953.0,142207.0,0.312,74.84,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-08-08,5018895.0,6141.0,11864.0,107459.0,157.0,241.0,110280.362,134.936,260.688,2361.201,3.45,5.296,0.89,3675.0,80.751,,,,,,,20470433.0,46188.0,452.118,1.02,94229.0,2.081,0.119,8.4,tests performed,35838334.0,26800927.0,9036765.0,647.0,161748.0,361129.0,78.75,58.89,19.86,0.0,7935.0,136457.0,0.3,74.83,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-08-09,5029075.0,10180.0,11720.714,107961.0,502.0,273.714,110504.047,223.686,257.54,2372.231,11.03,6.014,0.88,3613.0,79.389,,,,,,,20568582.0,98149.0,454.285,2.168,92936.0,2.053,0.116,8.6,tests performed,36229514.0,26912079.0,9316773.0,667.0,391180.0,357394.0,79.61,59.13,20.47,0.0,7853.0,127051.0,0.279,74.79,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-08-10,5041487.0,12412.0,11372.429,108165.0,204.0,245.429,110776.777,272.729,249.887,2376.713,4.482,5.393,0.86,3652.0,80.246,,,,,,,20664033.0,95451.0,456.394,2.108,90970.0,2.009,0.113,8.8,tests performed,36600152.0,27014723.0,9584750.0,684.0,370638.0,352022.0,80.42,59.36,21.06,0.0,7735.0,111924.0,0.246,74.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-08-11,5052884.0,11397.0,11038.286,108388.0,223.0,234.429,111027.203,250.427,242.545,2381.613,4.9,5.151,0.84,3635.0,79.872,,,,,,,20767778.0,103745.0,458.685,2.291,90609.0,2.001,0.108,9.3,tests performed,37013002.0,27106445.0,9905848.0,714.0,412850.0,351344.0,81.33,59.56,21.77,0.0,7720.0,99476.0,0.219,74.72,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-08-12,5066253.0,13369.0,10978.714,108569.0,181.0,220.857,111320.961,293.758,241.236,2385.591,3.977,4.853,0.83,3623.0,79.608,,,,,,,20867993.0,100215.0,460.898,2.213,89500.0,1.977,0.104,9.6,tests performed,37405616.0,27185538.0,10219350.0,733.0,392614.0,345920.0,82.19,59.73,22.46,0.0,7601.0,88843.0,0.195,74.68,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-08-13,5074725.0,8472.0,10253.429,108815.0,246.0,228.857,111507.116,186.156,225.299,2390.996,5.405,5.029,0.8,3598.0,79.059,,,,,,,20968774.0,100781.0,463.124,2.226,87473.0,1.932,0.099,10.1,tests performed,37822546.0,27256376.0,10565395.0,780.0,416930.0,346316.0,83.11,59.89,23.22,0.0,7610.0,80228.0,0.176,74.64,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-08-14,5080908.0,6183.0,9736.286,108936.0,121.0,233.429,111642.976,135.859,213.936,2393.655,2.659,5.129,0.79,3571.0,78.466,,,,,,,21041050.0,72276.0,464.721,1.596,88115.0,1.946,0.095,10.5,tests performed,38079215.0,27293672.0,10784757.0,791.0,256669.0,343233.0,83.67,59.97,23.7,0.0,7542.0,75190.0,0.165,74.61,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-08-15,5084635.0,3727.0,9391.429,109041.0,105.0,226.0,111724.869,81.894,206.358,2395.962,2.307,4.966,0.78,3574.0,78.532,,,,,,,21081938.0,40888.0,465.624,0.903,87358.0,1.929,0.093,10.8,tests performed,38241920.0,27323639.0,10917492.0,794.0,162705.0,343369.0,84.03,60.04,23.99,0.0,7545.0,74673.0,0.164,74.6,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-08-16,5088271.0,3636.0,8456.571,109105.0,64.0,163.429,111804.763,79.894,185.817,2397.368,1.406,3.591,0.77,3528.0,77.521,,,,,,,21135791.0,53853.0,466.813,1.189,81030.0,1.79,0.087,11.5,tests performed,38433009.0,27372325.0,11059876.0,813.0,191089.0,314785.0,84.45,60.15,24.3,0.0,6917.0,65749.0,0.144,74.58,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-08-17,5096443.0,8172.0,7850.857,109405.0,300.0,177.143,111984.327,179.564,172.507,2403.96,6.592,3.892,0.79,3502.0,76.95,,,,,,,21237885.0,102094.0,469.068,2.255,81979.0,1.811,0.084,11.9,tests performed,38872892.0,27491278.0,11380780.0,839.0,439883.0,324677.0,85.42,60.41,25.01,0.0,7134.0,68079.0,0.15,74.54,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-08-18,5106207.0,9764.0,7617.571,109652.0,247.0,180.571,112198.872,214.545,167.381,2409.387,5.427,3.968,0.81,3489.0,76.664,,,,,,,21337910.0,100025.0,471.277,2.209,81447.0,1.799,0.082,12.2,tests performed,39308296.0,27599144.0,11708260.0,897.0,435404.0,327899.0,86.37,60.64,25.73,0.0,7205.0,70386.0,0.155,74.5,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-08-19,5116803.0,10596.0,7221.429,109841.0,189.0,181.714,112431.698,232.826,158.677,2413.54,4.153,3.993,0.82,3476.0,76.378,,,,,,,21439923.0,102013.0,473.53,2.253,81704.0,1.805,0.079,12.7,tests performed,39734480.0,27715701.0,12017867.0,917.0,426184.0,332695.0,87.31,60.9,26.41,0.0,7310.0,75738.0,0.166,74.46,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-08-20,5124963.0,8160.0,7176.857,110070.0,229.0,179.286,112610.998,179.3,157.697,2418.572,5.032,3.939,0.82,3377.0,74.203,,,,,,,21543789.0,103866.0,475.824,2.294,82145.0,1.814,0.077,13.0,tests performed,40171253.0,27835523.0,12334777.0,958.0,436773.0,335530.0,88.27,61.16,27.1,0.0,7373.0,82735.0,0.182,74.42,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-08-21,5130852.0,5889.0,7134.857,110217.0,147.0,183.0,112740.397,129.399,156.774,2421.802,3.23,4.021,0.81,3328.0,73.126,,,,,,,21611730.0,67941.0,477.325,1.501,81526.0,1.801,0.076,13.2,tests performed,40428577.0,27889868.0,12537746.0,968.0,257324.0,335623.0,88.83,61.28,27.55,0.0,7375.0,85171.0,0.187,74.4,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-08-22,5133831.0,2979.0,7028.0,110352.0,135.0,187.286,112805.855,65.458,154.426,2424.768,2.966,4.115,0.81,3298.0,72.467,,,,,,,21657156.0,45426.0,478.328,1.003,82174.0,1.815,0.074,13.5,tests performed,40598663.0,27913291.0,12684406.0,971.0,170086.0,336678.0,89.21,61.33,27.87,0.0,7398.0,84236.0,0.185,74.38,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-08-23,5139966.0,6135.0,7385.0,110609.0,257.0,214.857,112940.659,134.805,162.271,2430.416,5.647,4.721,0.8,3226.0,70.885,,,,,,,21761434.0,104278.0,480.631,2.303,89378.0,1.974,0.072,13.9,tests performed,41007438.0,28035846.0,12970605.0,992.0,408775.0,367776.0,90.11,61.6,28.5,0.0,8081.0,94789.0,0.208,74.35,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-08-24,5148085.0,8119.0,7377.429,110806.0,197.0,200.143,113119.058,178.399,162.105,2434.744,4.329,4.398,0.79,3173.0,69.72,,,,,,,21862850.0,101416.0,482.871,2.24,89281.0,1.972,0.067,14.9,tests performed,41456575.0,28127836.0,13327725.0,1019.0,449137.0,369098.0,91.09,61.81,29.29,0.0,8110.0,90937.0,0.2,74.3,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-08-25,5155079.0,6994.0,6981.714,110966.0,160.0,187.714,113272.738,153.679,153.409,2438.26,3.516,4.125,0.78,3087.0,67.831,,,,,,,21962523.0,99673.0,485.073,2.201,89230.0,1.971,0.062,16.1,tests performed,41883282.0,28202877.0,13679377.0,1033.0,426707.0,367855.0,92.03,61.97,30.06,0.0,8083.0,86248.0,0.19,74.26,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-08-26,5161926.0,6847.0,6446.143,111117.0,151.0,182.286,113423.187,150.449,141.641,2441.578,3.318,4.005,0.77,2952.0,64.864,,,,,,,22061474.0,98951.0,487.258,2.185,88793.0,1.961,0.058,17.2,tests performed,42326168.0,28275730.0,14049386.0,1057.0,442886.0,370241.0,93.0,62.13,30.87,0.0,8135.0,80004.0,0.176,74.21,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-08-27,5167733.0,5807.0,6110.0,111270.0,153.0,171.429,113550.785,127.597,134.255,2444.94,3.362,3.767,0.77,2872.0,63.107,,,,,,,22163480.0,102006.0,489.511,2.253,88527.0,1.955,0.054,18.5,tests performed,42794077.0,28353374.0,14439620.0,1088.0,467909.0,374689.0,94.03,62.3,31.73,0.0,8233.0,73979.0,0.163,74.17,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-08-28,5171458.0,3725.0,5800.857,111324.0,54.0,158.143,113632.634,81.85,127.462,2446.126,1.187,3.475,0.77,2808.0,61.7,,,,,,,22225931.0,62451.0,490.89,1.379,87743.0,1.938,0.053,18.9,tests performed,43037850.0,28395934.0,14640809.0,1112.0,243773.0,372753.0,94.57,62.39,32.17,0.0,8191.0,72295.0,0.159,74.14,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-08-29,5173531.0,2073.0,5671.429,111383.0,59.0,147.286,113678.184,45.55,124.619,2447.423,1.296,3.236,0.76,2747.0,60.36,,,,,,,22266187.0,40256.0,491.779,0.889,87004.0,1.922,0.052,19.2,tests performed,43206803.0,28417916.0,14787775.0,1117.0,168953.0,372591.0,94.94,62.44,32.49,0.0,8187.0,72089.0,0.158,74.12,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-08-30,5178889.0,5358.0,5560.429,111607.0,224.0,142.571,113795.916,117.732,122.179,2452.345,4.922,3.133,0.76,2713.0,59.613,,,,,,,22357586.0,91399.0,493.798,2.019,85165.0,1.881,0.05,20.0,tests performed,43624964.0,28510274.0,15113509.0,1186.0,418161.0,373932.0,95.86,62.65,33.21,0.0,8216.0,67775.0,0.149,74.08,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-08-31,5185620.0,6731.0,5362.143,111812.0,205.0,143.714,113943.816,147.901,117.823,2456.849,4.504,3.158,0.75,2672.0,58.712,,,,,,,22460576.0,102990.0,496.073,2.275,85389.0,1.886,0.047,21.3,tests performed,44085939.0,28607133.0,15477607.0,1204.0,460975.0,375623.0,96.87,62.86,34.01,0.0,8254.0,68471.0,0.15,74.04,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-09-01,5190948.0,5328.0,5124.143,112005.0,193.0,148.429,114060.889,117.072,112.593,2461.09,4.241,3.261,0.74,2602.0,57.174,,,,,,,22550407.0,89831.0,498.057,1.984,83983.0,1.855,0.047,21.3,tests performed,44542122.0,28689734.0,15851169.0,1224.0,456183.0,379834.0,97.87,63.04,34.83,0.0,8346.0,69551.0,0.153,73.99,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-09-02,5195601.0,4653.0,4810.714,112195.0,190.0,154.0,114163.129,102.241,105.706,2465.265,4.175,3.384,0.73,2497.0,54.867,,,,,,,22633274.0,82867.0,499.887,1.83,81686.0,1.804,0.046,21.7,tests performed,44990553.0,28768772.0,16220549.0,1237.0,448431.0,380626.0,98.86,63.21,35.64,0.0,8364.0,70435.0,0.155,73.95,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-09-03,5199919.0,4318.0,4598.0,112356.0,161.0,155.143,114258.009,94.88,101.032,2468.802,3.538,3.409,0.72,2452.0,53.878,,,,,,,22714330.0,81056.0,501.677,1.79,78693.0,1.738,0.046,21.7,tests performed,45425554.0,28834032.0,16590271.0,1256.0,435001.0,375925.0,99.81,63.36,36.45,0.0,8260.0,68665.0,0.151,73.9,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-09-04,5202405.0,2486.0,4421.0,112444.0,88.0,160.0,114312.634,54.625,97.143,2470.736,1.934,3.516,0.71,2391.0,52.538,,,,,,,22762534.0,48204.0,502.742,1.065,76658.0,1.693,0.046,21.7,tests performed,45721801.0,28873561.0,16846975.0,1270.0,296247.0,383422.0,100.46,63.44,37.02,0.0,8425.0,68232.0,0.15,73.87,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-09-05,5203802.0,1397.0,4324.429,112511.0,67.0,161.143,114343.33,30.696,95.021,2472.208,1.472,3.541,0.71,2396.0,52.647,,,,,,,22797109.0,34575.0,503.506,0.764,75846.0,1.675,0.046,21.7,tests performed,45918727.0,28890342.0,17027112.0,1278.0,196926.0,387418.0,100.9,63.48,37.41,0.0,8513.0,67489.0,0.148,73.85,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-09-06,5207695.0,3893.0,4115.143,112673.0,162.0,152.286,114428.871,85.541,90.422,2475.768,3.56,3.346,0.71,2293.0,50.384,,,,,,,22883583.0,86474.0,505.415,1.91,75142.0,1.66,0.043,23.3,tests performed,46360692.0,28942056.0,17417350.0,1291.0,441965.0,390818.0,101.87,63.59,38.27,0.0,8587.0,61683.0,0.136,73.8,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-09-07,5211801.0,4106.0,3740.143,112851.0,178.0,148.429,114519.092,90.221,82.182,2479.679,3.911,3.261,0.7,2283.0,50.164,,,,,,,22959557.0,75974.0,507.093,1.678,71283.0,1.574,0.041,24.4,tests performed,46824755.0,28996582.0,17826910.0,1315.0,464063.0,391259.0,102.89,63.71,39.17,0.0,8597.0,55636.0,0.122,73.75,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-09-08,5215332.0,3531.0,3483.429,112962.0,111.0,136.714,114596.679,77.587,76.542,2482.118,2.439,3.004,0.69,2247.0,49.373,,,,,,,23021306.0,61749.0,508.457,1.364,67271.0,1.486,0.04,25.0,tests performed,47198853.0,29055591.0,18142017.0,1334.0,374098.0,379533.0,103.71,63.84,39.86,0.0,8339.0,52265.0,0.115,73.71,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-09-09,5218993.0,3661.0,3341.714,113099.0,137.0,129.143,114677.122,80.443,73.428,2485.128,3.01,2.838,0.69,2297.0,50.472,,,,,,,23080772.0,59466.0,509.771,1.313,63928.0,1.412,0.038,26.3,tests performed,47596962.0,29105469.0,18490209.0,1380.0,398109.0,372344.0,104.58,63.95,40.63,0.0,8182.0,48100.0,0.106,73.67,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-09-10,5221809.0,2816.0,3127.143,113282.0,183.0,132.286,114738.999,61.876,68.713,2489.149,4.021,2.907,0.68,2172.0,47.725,,,,,,,23145171.0,64399.0,511.193,1.422,61549.0,1.359,0.036,27.8,tests performed,47939917.0,29155239.0,18783371.0,1406.0,342955.0,359195.0,105.34,64.06,41.27,0.0,7893.0,45887.0,0.101,73.64,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-09-11,5223604.0,1795.0,3028.429,113356.0,74.0,130.286,114778.44,39.442,66.544,2490.775,1.626,2.863,0.68,2142.0,47.066,,,,,,,23190314.0,45143.0,512.19,0.997,61111.0,1.35,0.035,28.6,tests performed,48138793.0,29180931.0,18956807.0,1429.0,198876.0,345285.0,105.78,64.12,41.65,0.0,7587.0,43910.0,0.096,73.61,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-09-12,5224534.0,930.0,2961.714,113402.0,46.0,127.286,114798.875,20.435,65.078,2491.786,1.011,2.797,0.68,2103.0,46.209,,,,,,,23215352.0,25038.0,512.743,0.553,59749.0,1.32,0.034,29.4,tests performed,48148599.0,29183416.0,18964499.0,1431.0,9806.0,318553.0,105.8,64.12,41.67,0.0,7000.0,41868.0,0.092,73.61,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-09-13,5226831.0,2297.0,2733.714,113640.0,238.0,138.143,114849.347,50.472,60.068,2497.016,5.23,3.035,0.68,1829.0,40.189,,,,,,,23279263.0,63911.0,514.155,1.412,56526.0,1.248,0.033,30.3,tests performed,48451487.0,29235395.0,19229538.0,1452.0,302888.0,298685.0,106.46,64.24,42.25,0.0,6563.0,41906.0,0.092,73.58,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-09-14,5229848.0,3017.0,2578.143,113816.0,176.0,137.857,114915.64,66.293,56.65,2500.883,3.867,3.029,0.69,1851.0,40.672,,,,,,,23341129.0,61866.0,515.521,1.366,54510.0,1.204,0.032,31.2,tests performed,48731321.0,29281900.0,19464045.0,1472.0,279834.0,272367.0,107.08,64.34,42.77,0.0,5985.0,40760.0,0.09,73.55,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-09-15,5232358.0,2510.0,2432.286,113969.0,153.0,143.857,114970.792,55.152,53.445,2504.245,3.362,3.161,0.69,1785.0,39.222,,,,,,,23397739.0,56610.0,516.771,1.25,53776.0,1.188,0.032,31.2,tests performed,49061834.0,29317601.0,19759927.0,1530.0,330513.0,266140.0,107.8,64.42,43.42,0.0,5848.0,37430.0,0.082,73.52,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-09-16,5234851.0,2493.0,2265.429,114101.0,132.0,143.143,115025.571,54.779,49.778,2507.145,2.9,3.145,0.69,1614.0,35.464,,,,,,,23455179.0,57440.0,518.04,1.269,53487.0,1.181,0.03,33.3,tests performed,49423347.0,29356357.0,20083949.0,1576.0,361513.0,260912.0,108.6,64.5,44.13,0.0,5733.0,35841.0,0.079,73.48,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-09-17,5237159.0,2308.0,2192.857,114286.0,185.0,143.429,115076.285,50.714,48.184,2511.21,4.065,3.152,0.7,1593.0,35.003,,,,,,,23515573.0,60394.0,519.374,1.334,52915.0,1.169,0.029,34.5,tests performed,49787001.0,29405741.0,20406704.0,1652.0,363654.0,263869.0,109.4,64.61,44.84,0.0,5798.0,35786.0,0.079,73.44,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
ARG,South America,Argentina,2021-09-18,5238610.0,1451.0,2143.714,114367.0,81.0,144.429,115108.168,31.883,47.104,2512.99,1.78,3.174,0.7,1516.0,33.311,,,,,,,23554925.0,39352.0,520.243,0.869,52087.0,1.15,0.029,34.5,tests performed,50008424.0,29439305.0,20595021.0,1666.0,221423.0,267090.0,109.88,64.69,45.25,0.0,5869.0,36911.0,0.081,73.41,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45510324.0,,,,
